tipo;temp_aire_k;temp_proceso_k;velocidad_rpm;torque_nm;torque_predicho;residual;desgaste_min;nivel_desgaste;falla_maquina
L;298,7;309,7;1881;21,7;23,380189701466637;-1,680189701466638;29;Bajo (0-100 min);0
M;298,8;309,7;1448;44,8;44,35956556220516;0,4404344377948348;31;Bajo (0-100 min);0
M;298,7;309,7;1362;50,5;48,510890489907524;1,9891095100924758;34;Bajo (0-100 min);0
L;298,8;309,7;1225;63,4;55,1546403541821;8,2453596458179;37;Bajo (0-100 min);0
M;298,8;309,6;1384;48,2;47,46414570007093;0,7358542999290734;39;Bajo (0-100 min);0
L;298,8;309,8;1334;49,3;49,86100101226131;-0,5610010122613147;42;Bajo (0-100 min);0
L;298,8;309,7;1336;50,3;49,77380122108633;0,5261987789136668;44;Bajo (0-100 min);0
M;298,8;309,9;1331;61,6;49,99211980196208;11,607880198037918;46;Bajo (0-100 min);0
L;298,8;309,9;1629;31,9;35,55813333570618;-3,6581333357061823;49;Bajo (0-100 min);0
L;298,9;310,0;1776;25,7;28,437743291694087;-2,7377432916940876;51;Bajo (0-100 min);0
H;298,8;310,0;1530;38,3;40,33840057662907;-2,0384005766290727;53;Bajo (0-100 min);0
L;298,9;310,0;1719;27,3;31,192913948237027;-3,8929139482370267;58;Bajo (0-100 min);0
M;298,8;309,9;1495;35,2;42,0393020583839;-6,8393020583839;60;Bajo (0-100 min);0
L;298,8;309,7;1450;43,1;44,23865693654096;-1,1386569365409613;63;Bajo (0-100 min);0
H;298,8;309,8;1563;38,8;38,75355789140647;0,04644210859352427;65;Bajo (0-100 min);0
M;298,9;309,9;1501;37,1;41,75249663915532;-4,652496639155316;70;Bajo (0-100 min);0
L;298,8;309,9;1351;47,2;49,00325386767244;-1,8032538676724386;73;Bajo (0-100 min);0
L;298,9;309,9;1365;46,5;48,33503225240795;-1,8350322524079488;75;Bajo (0-100 min);0
L;298,8;309,9;1525;39,7;40,57366587904937;-0,8736658790493692;77;Bajo (0-100 min);0
M;298,8;309,8;1288;61,9;52,06090858622946;9,83909141377054;79;Bajo (0-100 min);0
L;298,6;309,6;1423;42,7;45,520545296484585;-2,820545296484582;82;Bajo (0-100 min);0
M;298,5;309,6;1502;39,4;41,68189792884466;-2,281897928844664;84;Bajo (0-100 min);0
L;298,5;309,5;1428;43,5;45,274522389691455;-1,7745223896914553;87;Bajo (0-100 min);0
M;298,6;309,5;1566;38,1;38,6011506915984;-0,5011506915983972;89;Bajo (0-100 min);0
M;298,5;309,5;1483;44,8;42,60718973020007;2,192810269799928;92;Bajo (0-100 min);0
H;298,6;309,6;1593;33,3;37,27790737990077;-3,9779073799007705;95;Bajo (0-100 min);0
L;298,5;309,6;1724;26,4;30,918716452261638;-4,518716452261639;100;Bajo (0-100 min);0
L;298,5;309,7;2617;12,1;-12,340713759052576;24,440713759052578;102;Moderado (100-200 min);1
L;298,6;309,7;1294;59,4;51,740142534891035;7,6598574651089635;104;Moderado (100-200 min);0
L;298,6;309,6;1533;40,7;40,17535750476143;0,5246424952385738;106;Moderado (100-200 min);0
H;298,5;309,4;1671;31,8;33,50174234204184;-1,701742342041836;108;Moderado (100-200 min);0
L;298,5;309,5;1370;52,4;48,06384117721552;4,336158822784476;113;Moderado (100-200 min);0
L;298,5;309,6;1462;45,1;43,595743355785885;1,5042566442141165;115;Moderado (100-200 min);0
L;298,4;309,5;1545;36,6;39,574542147962;-2,974542147961998;117;Moderado (100-200 min);0
M;298,4;309,5;1484;41,7;42,52718534928457;-0,8271853492845693;119;Moderado (100-200 min);0
M;298,4;309,5;1344;45,3;49,30493869172961;-4,004938691729613;122;Moderado (100-200 min);0
L;298,4;309,5;1357;50,1;48,67311169003939;1,42688830996061;125;Moderado (100-200 min);0
M;298,5;309,6;1572;33,0;38,25957482641163;-5,2595748264116295;127;Moderado (100-200 min);0
L;298,5;309,6;1861;26,9;24,261446027457808;2,6385539725421907;130;Moderado (100-200 min);0
L;298,5;309,5;1548;44,5;39,42926459185541;5,070735408144593;132;Moderado (100-200 min);0
L;298,6;309,8;1496;37,7;41,92385050095526;-4,223850500955258;134;Moderado (100-200 min);0
M;298,6;309,7;1314;49,7;50,747518574622674;-1,0475185746226714;136;Moderado (100-200 min);0
M;298,6;309,7;1422;49,7;45,51497175141057;4,185028248589433;139;Moderado (100-200 min);0
L;298,6;309,8;1842;20,1;25,161531783109595;-5,061531783109594;142;Moderado (100-200 min);0
M;298,7;309,9;1434;53,0;44,9190312227254;8,080968777274599;144;Moderado (100-200 min);0
M;298,8;310,1;1585;31,3;37,59301437609969;-6,293014376099688;147;Moderado (100-200 min);0
H;298,8;310,1;1704;30,7;31,82775262618504;-1,127752626185039;150;Moderado (100-200 min);0
L;298,9;310,2;1971;23,2;18,893672202558065;4,306327797441934;155;Moderado (100-200 min);0
L;299,0;310,3;1431;39,9;45,04375076260429;-5,1437507626042915;157;Moderado (100-200 min);0
L;298,9;310,4;1546;37,7;39,45051204713912;-1,750512047139118;159;Moderado (100-200 min);0
L;298,9;310,3;1496;36,3;41,881601000376115;-5,581601000376118;161;Moderado (100-200 min);0
H;298,9;310,3;1243;63,0;54,13254110414293;8,86745889585707;163;Moderado (100-200 min);0
L;299,0;310,4;1452;46,2;44,00732120312934;2,1926787968706662;168;Moderado (100-200 min);0
L;299,1;310,6;1380;44,7;47,48164038485075;-2,7816403848507463;170;Moderado (100-200 min);0
L;299,2;310,6;1567;38,4;38,4352658314464;-0,035265831446402274;172;Moderado (100-200 min);0
L;299,1;310,5;1628;35,9;35,47949447702759;0,4205055229724053;174;Moderado (100-200 min);0
L;299,1;310,4;1505;46,1;41,445873398381416;4,654126601618586;176;Moderado (100-200 min);0
M;299,0;310,3;1827;28,0;25,850229692202454;2,149770307797546;178;Moderado (100-200 min);0
L;299,0;310,3;1577;40,0;37,95513230167284;2,0448676983271596;181;Moderado (100-200 min);0
L;298,9;310,2;1304;57,2;51,17452326713099;6,025476732869009;183;Moderado (100-200 min);0
H;298,9;310,1;1324;54,6;50,21560814135186;4,384391858648144;185;Moderado (100-200 min);0
L;298,8;310,0;1537;39,9;39,8964302569108;0,003569743089201438;190;Moderado (100-200 min);0
M;298,8;310,1;1501;48,7;41,627197037110655;7,072802962889348;192;Moderado (100-200 min);0
M;298,7;309,9;1654;29,1;34,22640082369186;-5,12640082369186;195;Moderado (100-200 min);0
M;298,7;310,0;1519;38,1;40,75085033901878;-2,650850339018781;198;Moderado (100-200 min);0
L;298,7;309,9;1371;51,3;47,92719339768262;3,3728066023173753;201;Alto (>200 min);0
L;298,7;309,8;1181;65,9;57,138290508951876;8,76170949104813;203;Alto (>200 min);1
L;298,6;309,8;1469;42,8;43,178059533963804;-0,37805953396380687;205;Alto (>200 min);0
L;298,6;309,8;1637;34,6;35,04054653393361;-0,4405465339336061;207;Alto (>200 min);0
L;298,6;309,8;1370;56,0;48,12657293941373;7,873427060586273;0;Bajo (0-100 min);0
L;298,6;309,9;1630;30,6;35,522465328345376;-4,922465328345375;2;Bajo (0-100 min);0
L;298,6;310,0;1517;39,0;40,98223659546297;-1,9822365954629717;4;Bajo (0-100 min);0
M;298,6;309,9;1668;32,3;33,67917097895365;-1,3791709789536526;6;Bajo (0-100 min);0
M;298,6;309,9;1818;24,9;26,412621708331855;-1,5126217083318565;9;Bajo (0-100 min);0
M;298,6;310,0;1541;36,9;39,8139366410915;-2,913936641091503;12;Bajo (0-100 min);0
L;298,5;309,9;1482;42,1;42,6688492455046;-0,5688492455046017;15;Bajo (0-100 min);0
L;298,6;310,1;1439;49,9;44,73873816591934;5,161261834080662;17;Bajo (0-100 min);0
L;298,5;310,0;1492;41,2;42,17039584910237;-0,970395849102367;19;Bajo (0-100 min);0
L;298,4;309,9;1725;27,8;30,884900186243925;-3,0849001862439245;21;Bajo (0-100 min);0
L;298,4;310,0;1559;44,2;38,911388827473736;5,288611172526267;23;Bajo (0-100 min);0
L;298,5;310,0;1435;42,5;44,92631811084105;-2,426318110841052;25;Bajo (0-100 min);0
M;298,6;310,0;1512;37,5;41,20709282446205;-3,707092824462052;27;Bajo (0-100 min);0
L;298,6;309,9;1564;37,1;38,69770994307981;-1,5977099430798063;30;Bajo (0-100 min);0
L;298,6;310,0;1522;40,3;40,71904850148104;-0,41904850148104344;32;Bajo (0-100 min);0
L;298,6;309,9;1356;59,5;48,76785849994477;10,732141500055228;34;Bajo (0-100 min);0
L;298,6;309,9;1556;38,6;39,0806293495072;-0,48062934950719693;36;Bajo (0-100 min);0
L;298,6;309,9;1393;45,5;46,97299278025328;-1,4729927802532785;38;Bajo (0-100 min);0
L;298,7;309,9;1753;26,8;29,54846528870906;-2,7484652887090597;40;Bajo (0-100 min);0
L;298,7;309,9;1651;29,5;34,48668230774108;-4,986682307741077;42;Bajo (0-100 min);0
L;298,7;309,9;1372;54,7;47,99676678371389;6,703233216286115;44;Bajo (0-100 min);0
L;298,7;309,9;1446;43,3;44,41154497550535;-1,1115449755053532;46;Bajo (0-100 min);0
M;298,7;309,8;1501;44,7;41,757627810218146;2,9423721897818567;48;Bajo (0-100 min);0
M;298,7;309,9;1411;45,1;46,10278898903471;-1,0027889890347055;51;Bajo (0-100 min);0
H;298,6;309,7;1672;27,5;33,471700767991024;-5,971700767991024;54;Bajo (0-100 min);0
M;298,7;309,8;1475;40,5;43,00850452527098;-2,508504525270979;59;Bajo (0-100 min);0
L;298,7;309,8;1469;38,4;43,29682148788513;-4,896821487885134;62;Bajo (0-100 min);0
L;298,6;309,8;1704;28,3;31,903307887009273;-3,6033078870092723;64;Bajo (0-100 min);0
H;298,6;309,7;1463;39,1;43,58426511299029;-4,484265112990286;66;Bajo (0-100 min);0
M;298,6;309,7;1280;64,1;52,442946322153745;11,65705367784625;71;Bajo (0-100 min);0
L;298,7;309,9;1464;38,0;43,51878469542043;-5,518784695420429;74;Bajo (0-100 min);0
L;298,6;309,8;1332;46,4;49,9097388731461;-3,509738873146098;76;Bajo (0-100 min);0
L;298,5;309,7;1634;37,8;35,28266776097175;2,5173322390282493;78;Bajo (0-100 min);0
M;298,6;309,8;1430;43,1;45,16072674174054;-2,060726741740538;80;Bajo (0-100 min);0
M;298,5;309,7;1523;44,6;40,65448763171862;3,945512368281385;83;Bajo (0-100 min);0
M;298,5;309,7;1557;37,7;39,00565940632355;-1,3056594063235494;86;Bajo (0-100 min);0
L;298,5;309,6;1585;32,2;37,65856363774683;-5,458563637746828;89;Bajo (0-100 min);0
H;298,5;309,6;1579;33,5;37,94763220555673;-4,4476322055567294;91;Bajo (0-100 min);0
M;298,5;309,7;1354;60,8;48,82915518351291;11,970844816487087;96;Bajo (0-100 min);0
L;298,6;309,7;1627;33,4;35,617166870693005;-2,2171668706930063;99;Bajo (0-100 min);0
L;298,4;309,6;1477;35,6;42,868553972092585;-7,268553972092583;101;Moderado (100-200 min);0
M;298,3;309,4;1595;29,0;37,163511403377605;-8,163511403377605;103;Moderado (100-200 min);0
L;298,4;309,5;1520;38,1;40,79352554762092;-2,693525547620922;106;Moderado (100-200 min);0
L;298,3;309,4;1618;31,5;36,045894894293596;-4,545894894293596;108;Moderado (100-200 min);0
L;298,4;309,5;1397;50,3;46,7472405799663;3,552759420033695;110;Moderado (100-200 min);0
L;298,4;309,5;1450;47,9;44,1790199954626;3,7209800045373953;112;Moderado (100-200 min);0
M;298,5;309,5;1501;40,2;41,7189390812896;-1,518939081289595;114;Moderado (100-200 min);0
L;298,4;309,4;1392;50,1;46,99528317071422;3,1047168292857847;117;Moderado (100-200 min);0
L;298,4;309,4;1385;43,2;47,33278036822435;-4,132780368224346;119;Moderado (100-200 min);0
L;298,4;309,4;1461;46,3;43,65070130061535;2,6492986993846444;121;Moderado (100-200 min);0
M;298,5;309,6;1364;58,7;48,33573622484253;10,364263775157475;123;Moderado (100-200 min);0
L;298,5;309,5;1579;38,6;37,93248670232272;0,6675132976772815;126;Moderado (100-200 min);0
M;298,4;309,5;1514;38,8;41,06756201151598;-2,2675620115159845;128;Moderado (100-200 min);0
M;298,3;309,5;1560;36,9;38,82630781878793;-1,926307818787933;131;Moderado (100-200 min);0
L;298,3;309,5;1542;36,7;39,69576833780486;-2,9957683378048543;134;Moderado (100-200 min);0
L;298,3;309,4;1668;27,1;33,6034184638013;-6,503418463801296;136;Moderado (100-200 min);0
M;298,3;309,4;1816;22,6;26,43447805777571;-3,8344780577757085;138;Moderado (100-200 min);0
M;298,3;309,4;1509;34,2;41,299812560159225;-7,099812560159222;141;Moderado (100-200 min);0
L;298,4;309,6;1479;37,8;42,739377689275216;-4,939377689275219;144;Moderado (100-200 min);0
L;298,4;309,6;1655;30,2;34,21443565164317;-4,014435651643172;146;Moderado (100-200 min);0
L;298,3;309,5;1711;30,3;31,500807445725524;-1,2008074457255233;148;Moderado (100-200 min);0
L;298,4;309,7;1581;34,6;37,783987150060305;-3,183987150060304;150;Moderado (100-200 min);0
H;298,6;309,8;1279;55,9;52,41933425238191;3,4806657476180902;152;Moderado (100-200 min);0
L;298,5;309,8;1468;40,9;43,25128280212942;-2,3512828021294183;157;Moderado (100-200 min);0
L;298,4;309,7;1419;41,3;45,62266071473596;-4,32266071473596;159;Moderado (100-200 min);0
L;298,4;309,7;1530;38,6;40,24557960761889;-1,6455796076188918;161;Moderado (100-200 min);0
L;298,4;309,6;1710;27,3;31,53808372980289;-4,238083729802888;163;Moderado (100-200 min);1
L;298,4;309,7;1518;39,8;40,82371674323869;-1,023716743238694;165;Moderado (100-200 min);0
M;298,4;309,7;1679;33,3;33,02520415111011;0,2747958488898874;167;Moderado (100-200 min);0
M;298,4;309,7;1870;22,5;23,773081062778868;-1,2730810627788678;170;Moderado (100-200 min);0
L;298,3;309,7;1484;44,3;42,452994900550365;1,8470050994496319;173;Moderado (100-200 min);0
L;298,4;309,7;1457;44,2;43,77034710299533;0,42965289700467224;175;Moderado (100-200 min);0
H;298,3;309,6;1546;36,2;39,45857411697007;-3,258574116970067;177;Moderado (100-200 min);0
M;298,2;309,5;1478;36,5;42,74784117829376;-6,247841178293761;182;Moderado (100-200 min);0
L;298,2;309,4;1447;47,1;44,25803456203064;2,841965437969364;185;Moderado (100-200 min);0
L;298,2;309,4;1443;45,4;44,45024587044008;0,9497541295599206;187;Moderado (100-200 min);0
L;298,3;309,6;1527;30,9;40,36969881892554;-9,469698818925544;189;Moderado (100-200 min);0
M;298,3;309,6;1469;54,8;43,177056131147424;11,622943868852573;191;Moderado (100-200 min);0
M;298,3;309,6;1681;27,1;32,90793181911134;-5,807931819111339;194;Moderado (100-200 min);0
L;298,3;309,6;1420;44,1;45,545549355284265;-1,445549355284264;197;Moderado (100-200 min);0
M;298,3;309,5;1543;49,9;39,5984853703814;10,301514629618602;199;Moderado (100-200 min);0
L;298,4;309,5;1376;50,4;47,69509412566288;2,704905874337122;202;Alto (>200 min);0
H;298,3;309,4;1631;29,8;35,49749606933074;-5,697496069330736;0;Bajo (0-100 min);0
H;298,3;309,3;1529;41,7;40,444618951392485;1,2553810486075179;5;Bajo (0-100 min);0
L;298,3;309,4;1468;46,2;43,383846658510876;2,8161533414891267;10;Bajo (0-100 min);0
L;298,3;309,4;1378;52,3;47,740920121140135;4,559079878859862;12;Bajo (0-100 min);0
L;298,3;309,3;1401;51,9;46,6367191062603;5,263280893739697;14;Bajo (0-100 min);0
L;298,4;309,3;1531;37,4;40,350776445769085;-2,950776445769087;16;Bajo (0-100 min);0
L;298,4;309,3;1512;35,8;41,26941719968198;-5,469417199681985;18;Bajo (0-100 min);0
M;298,5;309,4;1522;47,4;40,78374942460147;6,6162505753985315;20;Bajo (0-100 min);0
M;298,5;309,3;1615;31,8;36,288792725509765;-4,488792725509764;23;Bajo (0-100 min);0
L;298,6;309,3;1449;46,5;44,33697285109102;2,1630271489089807;26;Bajo (0-100 min);0
L;298,6;309,4;1315;55,5;50,81374534191346;4,68625465808654;28;Bajo (0-100 min);0
M;298,6;309,4;1465;41,1;43,54794767648741;-2,4479476764874093;30;Bajo (0-100 min);0
M;298,6;309,5;1404;43,3;46,48867859399728;-3,188678593997281;33;Bajo (0-100 min);0
L;298,6;309,5;1547;44,8;39,561129731277106;5,238870268722891;36;Bajo (0-100 min);0
M;298,6;309,5;1426;45,4;45,4194907146135;-0,019490714613503712;38;Bajo (0-100 min);0
L;298,6;309,5;1730;30,2;30,694932470156225;-0,49493247015622543;41;Bajo (0-100 min);0
L;298,5;309,4;1548;37,7;39,50731813289341;-1,807318132893407;43;Bajo (0-100 min);0
L;298,5;309,4;1517;40,2;41,00710244320907;-0,8071024432090681;45;Bajo (0-100 min);0
L;298,6;309,5;1687;29,3;32,77285391609168;-3,472853916091676;47;Bajo (0-100 min);0
L;298,5;309,5;1738;25,2;30,290208180058215;-5,090208180058216;49;Bajo (0-100 min);0
H;298,4;309,4;1512;35,3;41,23345354960554;-5,933453549605545;51;Bajo (0-100 min);0
M;298,5;309,4;1365;48,7;48,35998650049093;0,34001349950906956;56;Bajo (0-100 min);0
H;298,5;309,4;2011;21,0;17,072836898554844;3,9271631014451565;59;Bajo (0-100 min);0
L;298,4;309,3;1806;27,6;26,9968262288101;0,6031737711899012;64;Bajo (0-100 min);0
L;298,4;309,3;1716;28,4;31,353899691439352;-2,9538996914393536;66;Bajo (0-100 min);0
M;298,4;309,4;1666;24,3;33,76266728744244;-9,46266728744244;68;Bajo (0-100 min);0
L;298,5;309,4;1578;36,3;38,033414296405724;-1,7334142964057264;71;Bajo (0-100 min);0
L;298,3;309,3;1558;37,2;38,98907953677535;-1,789079536775347;73;Bajo (0-100 min);0
L;298,3;309,2;1456;45,5;43,93845723442433;1,5615427655756733;75;Bajo (0-100 min);0
M;298,2;309,1;1457;49,0;43,88840366201934;5,111596337980657;77;Bajo (0-100 min);0
L;298,2;309,1;1467;44,5;43,40186254942981;1,0981374505701922;80;Bajo (0-100 min);0
M;298,1;309,0;1661;38,2;34,005083444880356;4,194916555119647;82;Bajo (0-100 min);0
L;298,1;309,0;1592;33,9;37,34440407860903;-3,4444040786090326;85;Bajo (0-100 min);0
L;298,2;309,0;1596;37,2;37,16046876034685;0,03953123965315086;87;Bajo (0-100 min);0
L;298,2;309,0;1489;40,6;42,34082892788002;-1,7408289278800169;89;Bajo (0-100 min);0
L;298,3;309,0;1471;48,3;43,22232346302292;5,07767653697708;91;Bajo (0-100 min);0
M;298,3;309,0;1505;41,3;41,5742468428236;-0,2742468428236009;93;Bajo (0-100 min);0
L;298,3;309,0;1519;40,0;40,893991211433146;-0,8939912114331463;96;Bajo (0-100 min);0
L;298,3;309,0;1408;45,4;46,26806589776724;-0,868065897767238;98;Bajo (0-100 min);0
L;298,2;308,9;1332;44,4;49,94701681228;-5,547016812279999;100;Bajo (0-100 min);0
L;298,1;308,9;1351;52,4;49,01408722665391;3,385912773346085;102;Moderado (100-200 min);0
L;298,0;308,9;1500;36,7;41,78543577999786;-5,085435779997859;104;Moderado (100-200 min);0
M;298,0;308,7;1614;30,7;36,28539014101403;-5,585390141014027;106;Moderado (100-200 min);0
L;298,0;308,8;1489;36,5;42,32555335933864;-5,825553359338642;109;Moderado (100-200 min);0
M;297,9;308,7;1751;26,6;29,635627435173518;-3,0356274351735166;111;Moderado (100-200 min);0
L;298,0;308,7;1511;45,8;41,267526158571826;4,532473841428171;114;Moderado (100-200 min);0
L;297,9;308,6;1691;29,6;32,54874786982559;-2,9487478698255885;116;Moderado (100-200 min);0
L;297,9;308,6;1757;27,5;29,350955099218893;-1,8509550992188935;118;Moderado (100-200 min);0
H;297,9;308,7;1545;35,9;39,605160706659305;-3,7051607066593064;120;Moderado (100-200 min);0
L;297,9;308,6;2262;15,7;4,889235864232333;10,810764135767666;125;Moderado (100-200 min);0
M;297,7;308,5;1559;35,2;38,92165518985935;-3,721655189859348;127;Moderado (100-200 min);0
L;297,6;308,4;1626;32,4;35,67456045204342;-3,274560452043424;130;Moderado (100-200 min);0
L;297,6;308,3;1424;53,9;45,46680111971544;8,433198880284557;132;Moderado (100-200 min);0
M;297,6;308,3;1648;29,1;34,61728485647234;-5,517284856472337;134;Moderado (100-200 min);0
L;297,6;308,3;1523;39,5;40,66860875341392;-1,1686087534139205;137;Moderado (100-200 min);0
L;297,6;308,3;1502;43,2;41,684106766727275;1,5158932332727275;139;Moderado (100-200 min);0
L;297,5;308,2;1489;40,7;42,312054010125514;-1,6120540101255116;141;Moderado (100-200 min);0
M;297,4;308,1;1620;31,2;35,96627857669057;-4,766278576690571;143;Moderado (100-200 min);0
L;297,5;308,1;1631;30,6;35,44259124533104;-4,842591245331036;146;Moderado (100-200 min);0
M;297,5;308,0;1429;45,8;45,23483191300306;0,565168086996934;148;Moderado (100-200 min);0
M;297,5;308,1;1334;72,0;49,822136240320766;22,177863759679234;151;Moderado (100-200 min);1
L;297,4;308,0;1423;38,0;45,50961164909977;-7,509611649099767;154;Moderado (100-200 min);0
L;297,4;307,9;1390;47,7;47,11741389743285;0,5825861025671557;156;Moderado (100-200 min);0
M;297,4;307,9;1338;48,5;49,63419943145335;-1,1341994314533466;158;Moderado (100-200 min);0
H;297,3;307,9;1461;37,5;43,66394075180755;-6,1639407518075515;161;Moderado (100-200 min);0
M;297,4;307,9;1627;34,3;35,63231260652081;-1,3323126065208157;166;Moderado (100-200 min);0
L;297,3;307,8;1385;44,4;47,34966444607608;-2,949664446076085;169;Moderado (100-200 min);0
M;297,3;307,8;1538;48,0;39,93858089154934;8,061419108450657;171;Moderado (100-200 min);0
L;297,4;307,9;1557;35,5;39,01630384397101;-3,5163038439710093;174;Moderado (100-200 min);0
L;297,4;307,9;1606;33,4;36,641797778268234;-3,2417977782682357;176;Moderado (100-200 min);0
M;297,5;308,0;1430;44,5;45,16385512743057;-0,6638551274305726;178;Moderado (100-200 min);0
M;297,4;308,0;1601;34,6;36,86902222217371;-2,26902222217371;181;Moderado (100-200 min);0
L;297,4;308,0;1356;51,9;48,73178168314295;3,1682183168570504;184;Moderado (100-200 min);0
M;297,5;308,2;1624;30,9;35,74036676678602;-4,840366766786019;186;Moderado (100-200 min);0
L;297,5;308,2;1327;56,5;50,12141497216723;6,37858502783277;189;Moderado (100-200 min);0
L;297,6;308,3;1410;47,0;46,10045722896989;0,8995427710301129;191;Moderado (100-200 min);0
L;297,6;308,3;1478;42,3;42,80580719896274;-0,5058071989627422;193;Moderado (100-200 min);0
L;297,6;308,4;1460;40,3;43,66485864455844;-3,3648586445584456;195;Moderado (100-200 min);0
L;297,5;308,3;1435;40,3;44,87394944435945;-4,5739494443594495;197;Moderado (100-200 min);0
H;297,4;308,2;1359;46,9;48,55290035887221;-1,652900358872209;199;Moderado (100-200 min);0
L;297,4;308,1;1729;31,7;30,641710022425187;1,0582899775748125;204;Alto (>200 min);0
H;297,3;308,0;1384;49,1;47,34796232629994;1,752037673700059;206;Alto (>200 min);0
L;297,4;308,2;1297;52,1;51,54645613793759;0,553543862062412;211;Alto (>200 min);0
L;297,5;308,4;1633;33,3;35,261894401964994;-1,9618944019649973;213;Alto (>200 min);0
M;297,5;308,4;1505;37,2;41,459255793203006;-4,259255793203003;215;Alto (>200 min);0
